Emp_id,Name,Company,Gender,Age,Performance Score,Years at Company,Monthly Hours,Projects Completed,Satisfaction Level,Salary (INR),Work Accidents,Last Promotion,Department,JobSecurityScore
EMP003244,Anjali,Capgemini,Female,33,4,18,298,11,0.76,112690,3,6,Software Development,5
EMP003245,Vikas,Wipro,Male,24,2,4,240,3,0.32,199292,3,6,IT,1
EMP003246,Neha,Capgemini,Female,40,5,18,198,3,0.52,116754,1,6,Marketing,5
EMP003247,Deepak,IBM India,Male,45,1,2,266,10,0.64,79983,0,2,Sales,2
EMP003248,Swati,Capgemini,Female,42,4,0,221,12,0.41,51491,2,6,Finance,2
EMP003249,Aarti,HCL Technologies,Female,37,2,7,151,2,0.54,166836,1,4,Sales,1
EMP003250,Deepak,Capgemini,Male,31,4,8,176,9,0.81,76829,2,6,Sales,4
EMP003251,Pooja,Infosys,Female,45,2,4,150,1,0.33,137360,0,3,software dev,1
EMP003252,Priya,Infosys,Female,25,4,0,177,3,0.6,40594,1,7,Human Resources,3
EMP003253,Anjali,TCS,Female,41,1,16,273,3,0.41,149597,1,10,IT,1
EMP003254,Rohit,HCL Technologies,Male,46,5,13,167,8,0.53,149874,3,3,software dev,4
EMP003255,Arjun,HCL Technologies,Male,36,3,16,242,12,0.5,199315,2,4,Software Development,3
EMP003256,Swati,LTIMindtree,Female,41,3,8,160,15,0.72,199307,2,9,Human Resources,3
EMP003257,Deepak,HCL Technologies,Male,52,3,2,272,6,0.81,164075,2,6,IT,2
EMP003258,Deepak,LTIMindtree,Male,24,2,2,294,3,0.6,110148,3,1,Software Development,1
EMP003259,Priya,TCS,Female,58,5,12,240,1,0.33,132603,3,6,IT,4
EMP003260,Manish,TCS,Male,28,2,19,180,3,0.89,32188,3,6,IT,2
EMP003261,Kavita,IBM India,Female,29,2,4,251,4,0.35,61602,3,5,IT,1
EMP003262,Swati,Infosys,Female,37,2,5,278,1,0.66,178658,1,1,Sales,2
EMP003263,Sneha,Capgemini,Female,33,2,13,239,3,0.62,76004,0,7,software dev,3
EMP003264,Arjun,Capgemini,Male,29,5,5,215,4,0.43,122292,0,5,Marketing,5
EMP003265,Ankit,Tech Mahindra,Male,26,3,16,231,15,0.96,183029,0,0,Sales,5
EMP003266,Manish,Tech Mahindra,Male,47,4,8,160,7,0.74,150593,2,2,Finance,4
EMP003267,Aarti,Accenture India,Female,57,2,3,145,4,0.58,133369,2,3,Quality Assurance,1
EMP003268,Rahul,Wipro,Male,59,5,14,138,1,0.55,198334,0,9,Quality Assurance,4
EMP003269,Taylor,IBM India,Other,44,1,17,206,9,0.27,175682,1,9,IT,1
EMP003270,Kavita,Accenture India,Female,29,4,14,144,6,0.82,169382,3,7,Quality Assurance,4
EMP003271,Priya,Accenture India,Female,31,2,17,166,9,0.27,59399,0,6,Finance,2
EMP003272,Rohit,Cognizant,Male,55,2,6,127,7,0.36,101708,2,5,Sales,1
EMP003273,Arjun,Cognizant,Male,49,4,14,122,4,0.33,67928,2,9,Marketing,3
EMP003274,Anjali,Accenture India,Female,28,4,4,152,1,0.25,103679,3,5,software dev,1
EMP003275,Rohit,HCL Technologies,Male,37,2,10,231,15,0.86,22676,2,9,Software Development,3
EMP003276,Suresh,Wipro,Male,27,5,13,275,7,0.93,137653,2,8,Human Resources,5
EMP003277,Rohit,IBM India,Male,32,1,7,141,9,0.7,48485,3,4,Human Resources,1
EMP003278,Meena,Accenture India,Female,35,5,3,218,12,0.9,145588,3,2,Finance,5
EMP003279,Meena,Capgemini,Female,49,3,9,217,6,0.74,86918,0,10,IT,4
EMP003280,Neha,Wipro,Female,44,3,6,149,12,0.75,111696,0,0,Quality Assurance,4
EMP003281,Kavita,Cognizant,Female,57,3,0,166,1,0.91,162382,3,1,IT,2
EMP003282,Karan,Capgemini,Male,34,2,19,583,9,0.27,30138,1,6,Marketing,3
EMP003283,Aarti,Cognizant,Female,31,1,11,178,7,0.24,55413,2,1,Marketing,1
EMP003284,Rohit,Cognizant,Male,55,1,12,133,1,0.24,56267,0,8,IT,1
EMP003285,Meena,Wipro,Female,37,2,15,192,14,0.53,122801,2,0,Operations,3
EMP003286,Rahul,Cognizant,Male,47,2,13,224,15,0.96,58851,2,3,Operations,4
EMP003287,Rohit,TCS,Male,23,2,12,133,4,0.9,161036,2,7,Software Development,2
EMP003288,Sneha,Infosys,Female,22,1,4,271,5,0.83,31237,1,10,Software Development,1
EMP003289,Suresh,TCS,Male,24,2,13,168,2,0.52,194627,2,7,Software Development,1
EMP003290,Meena,Infosys,Female,38,4,12,290,3,0.86,129883,2,3,Human Resources,5
EMP003291,Rohit,Tech Mahindra,Male,40,4,13,122,2,0.37,198883,0,3,IT,3
EMP003292,Vikas,Tech Mahindra,Male,41,4,11,142,14,0.67,93964,2,3,Marketing,4
EMP003293,Rahul,Cognizant,Male,34,2,19,267,4,0.8,181353,1,0,Marketing,3
EMP003294,Sneha,IBM India,Female,28,4,14,228,7,0.27,82303,1,2,software dev,4
EMP003295,Karan,IBM India,Male,22,2,18,262,5,0.9,125194,2,2,IT,3
EMP003296,Aarti,Infosys,Female,46,4,10,162,14,0.78,138188,1,4,Human Resources,5
EMP003297,Karan,Capgemini,Male,39,2,14,190,7,0.63,32617,3,7,software dev,2
EMP003298,Suresh,Wipro,Male,48,5,20,280,12,0.25,28650,1,4,software dev,5
EMP003299,Karan,Cognizant,Male,49,3,11,174,1,0.76,197777,3,3,Finance,3
EMP003300,Sneha,Wipro,Female,25,5,18,245,14,0.56,111784,1,6,Human Resources,5
EMP003301,Anjali,TCS,Female,48,3,15,201,3,0.79,133676,1,0,software dev,4
EMP003302,Karan,IBM India,Male,46,3,3,160,2,0.23,159448,0,5,Quality Assurance,2
EMP003303,Aarti,HCL Technologies,Female,25,4,17,265,12,0.66,98825,2,8,Operations,5
EMP003304,Aarti,TCS,Female,35,3,8,250,13,0.56,151384,0,1,Finance,4
EMP003305,Rahul,TCS,Male,29,3,15,122,1,0.54,51908,3,8,Human Resources,2
EMP003306,Neha,Infosys,Female,52,5,6,219,5,0.61,22990,0,6,Software Development,5
EMP003307,Manish,LTIMindtree,Male,46,3,18,263,3,0.3,122922,0,6,software dev,3
EMP003308,Meena,TCS,Female,57,2,10,290,8,0.95,173093,1,3,Operations,3
EMP003309,Meena,Cognizant,Female,35,2,16,142,5,0.76,169276,3,9,Operations,1
EMP003310,Amit,Accenture India,Male,24,4,20,262,5,0.27,150543,1,4,Finance,5
EMP003311,Suresh,Accenture India,Male,56,5,4,246,7,0.26,157028,3,5,IT,4
EMP003312,Sam,Cognizant,Other,40,1,11,177,8,0.37,88949,3,5,Software Development,1
EMP003313,Sneha,LTIMindtree,Female,47,5,18,287,1,0.39,46611,1,7,Human Resources,5
EMP003314,Ritu,LTIMindtree,Female,41,1,1,237,5,0.59,25278,2,9,Human Resources,1
EMP003315,Amit,Infosys,Male,42,3,0,285,9,0.63,140562,2,4,Quality Assurance,2
EMP003316,Rahul,IBM India,Male,27,1,3,236,11,0.32,31409,3,9,Finance,1
EMP003317,Vikas,Wipro,Male,51,3,10,201,12,0.98,139493,2,3,Human Resources,3
EMP003318,Rohit,LTIMindtree,Male,37,5,17,221,9,0.86,105192,1,10,Operations,5
EMP003319,Swati,HCL Technologies,Female,27,5,20,253,14,0.71,28221,1,7,IT,5
EMP003320,Swati,Infosys,Female,39,4,15,227,7,0.42,72958,1,9,software dev,4
EMP003321,Swati,Tech Mahindra,Female,48,4,9,165,14,0.93,80578,0,7,Operations,5
EMP003322,Vikas,Capgemini,Male,30,3,11,125,4,0.45,55561,0,10,Sales,2
EMP003323,Ritu,Tech Mahindra,Female,47,3,1,242,15,0.46,158127,1,2,Software Development,3
EMP003324,Meena,Infosys,Female,33,2,0,211,15,0.48,82688,3,1,Sales,1
EMP003325,Sneha,TCS,Female,22,2,9,267,15,0.24,119806,0,0,Marketing,3
EMP003326,Priya,Wipro,Female,42,2,9,138,2,0.25,77085,3,0,Marketing,1
EMP003327,Jordan,Capgemini,Other,40,5,9,133,5,0.58,28992,1,3,Sales,4
EMP003328,Pooja,Tech Mahindra,Female,25,1,1,184,4,0.91,174105,3,9,IT,1
EMP003329,Rohit,Capgemini,Male,26,3,19,215,13,0.95,168209,1,1,Finance,5
EMP003330,Arjun,HCL Technologies,Male,55,4,2,276,1,0.82,123667,3,2,Human Resources,3
EMP003331,Jordan,HCL Technologies,Other,21,3,0,278,13,0.52,138563,0,2,Sales,3
EMP003332,Neha,HCL Technologies,Female,55,1,17,272,7,0.45,142487,3,6,software dev,1
EMP003333,Amit,Infosys,Male,23,3,10,165,3,0.37,151843,1,5,Finance,2
EMP003334,Deepak,Wipro,Male,56,4,11,299,6,0.63,90898,2,10,Quality Assurance,4
EMP003335,Swati,Infosys,Female,27,4,0,135,12,0.59,147492,2,4,Marketing,3
EMP003336,Jamie,Accenture India,Other,49,1,5,227,5,0.57,29407,0,8,Operations,1
EMP003337,Rahul,TCS,Male,35,4,15,258,12,0.45,63860,1,3,Marketing,5
EMP003338,Priya,TCS,Female,31,5,19,137,4,0.67,174316,3,9,Quality Assurance,4
EMP003339,Anjali,HCL Technologies,Female,38,4,2,227,3,0.69,181411,1,2,Sales,3
EMP003340,Arjun,Accenture India,Male,24,1,16,188,9,0.9,195129,1,6,IT,2
EMP003341,Arjun,LTIMindtree,Male,44,1,15,239,5,0.81,117810,0,6,Software Development,2
EMP003342,Kavita,LTIMindtree,Female,31,3,10,207,10,0.46,130628,3,1,Sales,2
EMP003343,Ritu,HCL Technologies,Female,26,4,15,209,7,0.5,115262,1,8,Marketing,4
EMP003344,Pooja,Tech Mahindra,Female,38,4,11,135,4,0.39,192433,2,7,Software Development,3
EMP003345,Meena,Infosys,Female,35,1,0,221,1,0.34,136938,3,0,Marketing,1
EMP003346,Suresh,HCL Technologies,Male,23,3,10,253,2,0.29,197151,2,1,IT,2
EMP003347,Neha,IBM India,Female,37,3,5,299,12,0.23,148555,2,10,Operations,2
EMP003348,Rahul,Capgemini,Male,53,5,18,244,10,0.53,72495,0,1,Software Development,5
EMP003349,Suresh,TCS,Male,54,5,11,239,13,0.97,44065,2,7,Sales,5
EMP003350,Manish,LTIMindtree,Male,50,1,1,195,5,0.63,138330,2,10,software dev,1
EMP003351,Rohit,Cognizant,Male,39,3,9,192,14,0.79,146197,0,2,Software Development,4
EMP003352,Sneha,LTIMindtree,Female,29,3,18,296,12,0.52,74751,1,6,Marketing,5
EMP003353,Pooja,TCS,Female,51,5,14,160,8,0.51,67479,1,9,software dev,4
EMP003354,Neha,Capgemini,Female,47,5,7,225,8,0.3,59417,1,5,Marketing,4
EMP003355,Vikas,TCS,Male,45,1,10,240,12,0.44,74447,2,1,Software Development,1
EMP003356,Priya,Cognizant,Female,27,3,15,208,14,0.94,128015,1,8,IT,4
EMP003357,Sneha,HCL Technologies,Female,27,1,12,237,8,0.59,55797,3,8,Human Resources,1
EMP003358,Swati,Accenture India,Female,40,5,12,275,13,0.36,123075,2,6,Sales,5
EMP003359,Kavita,Cognizant,Female,56,4,4,278,9,0.73,72330,1,3,Finance,4
EMP003360,Amit,TCS,Male,39,5,11,299,2,0.52,112184,2,0,Software Development,5
EMP003361,Rohit,TCS,Male,22,3,9,185,4,0.86,49095,3,7,IT,3
EMP003362,Manish,IBM India,Male,54,1,18,165,12,0.27,64412,0,8,software dev,2
EMP003363,Meena,IBM India,Female,37,3,16,227,11,0.62,60683,2,7,Human Resources,4
EMP003364,Morgan,Wipro,Other,44,5,0,123,10,0.84,48419,0,1,Quality Assurance,5
EMP003365,Manish,IBM India,Male,29,5,14,269,6,0.88,110057,3,6,IT,5
EMP003366,Arjun,Infosys,Male,21,2,15,292,15,0.52,176826,0,9,Operations,4
EMP003367,Arjun,Accenture India,Male,48,5,19,275,13,0.79,36872,3,0,IT,5
EMP003368,Anjali,Capgemini,Female,35,3,9,257,6,0.97,116677,0,4,Quality Assurance,4
EMP003369,Vikas,Cognizant,Male,41,1,9,296,12,0.7,56304,3,7,Operations,2
EMP003370,Amit,TCS,Male,35,1,16,214,12,0.85,52876,1,8,Software Development,2
EMP003371,Manish,Wipro,Male,43,2,16,225,5,0.66,187333,1,9,Quality Assurance,3
EMP003372,Neha,Wipro,Female,22,3,1,199,15,0.83,198807,1,2,Quality Assurance,4
EMP003373,Anjali,Capgemini,Female,56,5,8,170,2,0.95,76024,0,7,Software Development,5
EMP003374,Pooja,Accenture India,Female,29,4,3,290,8,0.77,148908,0,2,IT,5
EMP003375,Manish,Cognizant,Male,22,1,6,253,1,0.32,143732,3,7,IT,1
EMP003376,Ankit,LTIMindtree,Male,22,3,4,240,13,0.27,153454,3,10,IT,2
EMP003377,Vikas,IBM India,Male,38,2,18,272,1,0.85,31887,2,4,Marketing,3
EMP003378,Rahul,HCL Technologies,Male,37,4,3,123,12,0.41,82068,2,6,IT,2
EMP003379,Deepak,Wipro,Male,28,3,17,271,1,0.9,138900,0,10,Finance,4
EMP003380,Rohit,IBM India,Male,54,5,2,210,9,0.36,51806,0,5,Finance,5
EMP003381,Neha,IBM India,Female,54,1,3,173,5,0.93,77831,1,4,Marketing,1
EMP003382,Ankit,Infosys,Male,25,5,13,122,14,0.84,30857,1,1,Sales,5
EMP003383,Deepak,Accenture India,Male,49,2,13,294,12,0.91,73428,2,8,Operations,3
EMP003384,Swati,HCL Technologies,Female,48,1,16,149,2,0.39,175616,3,6,Marketing,1
EMP003385,Pooja,LTIMindtree,Female,36,4,8,195,11,0.9,119595,3,6,Sales,4
EMP003386,Sneha,TCS,Female,34,1,18,160,1,0.67,129671,3,4,Marketing,1
EMP003387,Priya,Infosys,Female,22,5,2,225,4,0.27,131381,0,2,Marketing,4
EMP003388,Deepak,IBM India,Male,24,3,14,178,11,0.94,142854,1,8,Sales,4
EMP003389,Sneha,IBM India,Female,51,3,20,159,2,0.36,164550,3,9,Sales,2
EMP003390,Meena,Tech Mahindra,Female,46,3,0,164,3,0.37,55374,1,10,Human Resources,1
EMP003391,Rohit,HCL Technologies,Male,47,2,18,269,2,0.76,51215,3,7,software dev,2
EMP003392,Amit,HCL Technologies,Male,54,2,3,134,8,0.67,54849,2,5,Finance,1
EMP003393,Pooja,Tech Mahindra,Female,51,3,13,136,14,0.92,163277,1,1,Software Development,4
EMP003394,Arjun,HCL Technologies,Male,31,4,17,227,3,0.45,112879,2,6,Quality Assurance,4
EMP003395,Karan,IBM India,Male,28,5,11,144,2,0.23,153686,1,4,Marketing,4
EMP003396,Rohit,Wipro,Male,32,4,5,162,6,1,197015,3,7,Operations,3
EMP003397,Suresh,Cognizant,Male,55,3,9,298,7,0.45,103708,3,5,Finance,2
EMP003398,Arjun,IBM India,Male,54,5,3,180,15,0.33,82833,3,9,Finance,3
EMP003399,Deepak,Infosys,Male,33,2,15,292,9,0.99,22121,3,8,IT,3
EMP003400,Deepak,Accenture India,Male,47,1,0,250,11,0.65,58423,3,7,Quality Assurance,1
EMP003401,Rahul,Tech Mahindra,Male,28,1,2,283,10,0.32,69050,3,6,Software Development,1
EMP003402,Aarti,LTIMindtree,Female,41,5,6,147,4,0.87,188558,3,0,Operations,4
EMP003403,Vikas,TCS,Male,31,4,2,226,5,0.96,62225,0,9,Operations,4
EMP003404,Aarti,LTIMindtree,Female,42,5,14,243,14,0.91,163816,1,8,Sales,5
EMP003405,Ritu,IBM India,Female,41,4,5,292,11,0.36,50959,2,7,software dev,3
EMP003406,Meena,Infosys,Female,48,4,15,203,6,0.24,198846,0,0,IT,5
EMP003407,Kavita,IBM India,Female,23,1,16,268,3,0.5,133726,1,0,software dev,2
EMP003408,Rohit,Accenture India,Male,27,2,1,146,3,0.48,38962,2,2,Human Resources,1
EMP003409,Suresh,Wipro,Male,34,3,9,202,3,0.52,138327,1,2,Software Development,2
EMP003410,Sneha,TCS,Female,35,2,10,219,5,0.84,154997,2,1,Human Resources,2
EMP003411,Deepak,Accenture India,Male,29,3,5,195,11,0.21,142332,2,10,IT,2
EMP003412,Swati,Tech Mahindra,Female,27,1,17,154,6,0.74,124824,2,7,Sales,1
EMP003413,Priya,Tech Mahindra,Female,32,3,14,295,9,0.99,63141,1,4,Software Development,5
EMP003414,Rohit,IBM India,Male,39,4,15,216,9,0.52,105662,1,0,IT,5
EMP003415,Kavita,Infosys,Female,47,5,12,219,12,0.59,79122,2,0,Software Development,5
EMP003416,Kavita,Accenture India,Female,38,3,15,270,5,0.7,25730,2,1,IT,4
EMP003417,Deepak,Capgemini,Male,33,2,1,132,14,0.43,24401,3,6,Finance,1
EMP003418,Karan,Infosys,Male,21,1,19,277,8,0.77,41753,2,8,software dev,2
EMP003419,Anjali,Wipro,Female,58,1,11,267,7,0.36,174792,3,8,IT,1
EMP003420,Priya,Tech Mahindra,Female,41,5,13,125,4,0.25,139620,3,8,Sales,3
EMP003421,Deepak,IBM India,Male,54,4,7,266,1,0.84,152292,3,9,Quality Assurance,3
EMP003422,Deepak,HCL Technologies,Male,33,4,5,193,3,0.34,97134,2,10,Finance,2
EMP003423,Pooja,Tech Mahindra,Female,43,1,13,129,11,0.79,187073,2,5,Quality Assurance,2
EMP003424,Neha,TCS,Female,21,4,14,140,10,0.9,161367,2,10,IT,4
EMP003425,Ritu,Cognizant,Female,43,5,19,246,5,0.24,101868,2,4,Sales,5
EMP003426,Casey,HCL Technologies,Other,48,1,2,175,10,0.77,93910,3,9,Marketing,1
EMP003427,Ankit,IBM India,Male,52,4,6,176,13,0.72,84427,2,9,Quality Assurance,4
EMP003428,Rohit,Capgemini,Male,28,3,15,249,13,0.7,31679,3,10,IT,3
EMP003429,Swati,HCL Technologies,Female,46,3,1,158,3,0.44,52635,3,7,IT,1
EMP003430,Priya,TCS,Female,34,4,16,180,11,0.24,81764,3,5,Quality Assurance,3
EMP003431,Suresh,Infosys,Male,44,3,10,292,4,0.28,126492,1,7,Finance,3
EMP003432,Deepak,Capgemini,Male,49,5,2,229,9,0.42,162321,0,0,IT,5
EMP003433,Kavita,Tech Mahindra,Female,24,2,7,275,9,0.52,47402,3,3,Quality Assurance,1
EMP003434,Ankit,Capgemini,Male,38,5,20,265,11,0.93,111901,3,9,Marketing,5
EMP003435,Meena,Accenture India,Female,34,5,18,133,9,0.75,59087,0,4,Human Resources,5
EMP003436,Rohit,TCS,Male,47,4,17,178,13,0.22,60247,1,3,Quality Assurance,4
EMP003437,Rahul,HCL Technologies,Male,23,5,6,228,9,0.94,102868,2,5,Operations,5
EMP003438,Suresh,Accenture India,Male,50,4,15,266,14,0.78,29369,1,6,Finance,5
EMP003439,Anjali,Capgemini,Female,56,1,13,160,12,0.59,102312,2,10,Sales,1
EMP003440,Anjali,Accenture India,Female,43,4,7,259,1,0.57,160651,0,10,Finance,4
EMP003441,Priya,LTIMindtree,Female,38,4,12,267,9,0.95,52714,1,7,software dev,5
EMP003442,Swati,TCS,Female,30,1,2,281,15,0.64,52448,0,7,Quality Assurance,2
EMP003443,Arjun,Wipro,Male,32,2,1,244,12,0.6,71557,1,4,Human Resources,2
EMP003444,Karan,Infosys,Male,28,1,12,155,12,0.82,87564,1,7,Marketing,2
EMP003445,Neha,Capgemini,Female,52,4,2,140,11,0.67,33367,0,2,Finance,4
EMP003446,Sneha,TCS,Female,37,3,20,175,12,0.4,127803,0,2,Sales,4
EMP003447,Pooja,Wipro,Female,34,4,0,160,14,1,38334,0,0,Quality Assurance,5
EMP003448,Neha,Wipro,Female,57,1,1,246,11,0.42,75233,2,9,Marketing,1
EMP003449,Karan,IBM India,Male,29,4,9,288,13,0.75,50289,0,0,IT,5
EMP003450,Ankit,Accenture India,Male,46,1,10,290,2,0.59,78089,3,0,Operations,1
EMP003451,Anjali,Wipro,Female,44,5,2,225,8,0.3,40432,3,9,software dev,3
EMP003452,Amit,LTIMindtree,Male,43,2,7,205,9,0.97,178895,0,10,Human Resources,2
EMP003453,Amit,TCS,Male,51,2,14,157,12,0.47,175170,0,2,Marketing,3
EMP003454,Meena,Cognizant,Female,59,1,4,265,8,0.73,129150,1,7,IT,1
EMP003455,Vikas,Cognizant,Male,22,2,7,127,9,0.79,108034,3,8,Software Development,1
EMP003456,Anjali,Capgemini,Female,38,3,17,267,5,0.52,23514,2,2,Software Development,3
EMP003457,Amit,Tech Mahindra,Male,36,3,17,225,10,0.41,155383,1,7,IT,3
EMP003458,Meena,Accenture India,Female,49,2,11,265,12,0.25,25412,2,10,Finance,2
EMP003459,Ritu,Tech Mahindra,Female,31,1,3,227,7,0.96,30269,0,9,Operations,2
EMP003460,Swati,Wipro,Female,22,3,7,249,11,0.67,165745,1,0,Quality Assurance,4
EMP003461,Rahul,TCS,Male,34,2,1,289,3,0.77,70394,3,2,Finance,1
EMP003462,Suresh,Capgemini,Male,24,4,19,183,4,0.58,97199,1,0,Finance,4
EMP003463,Suresh,HCL Technologies,Male,59,3,2,163,4,0.39,143859,2,9,Quality Assurance,1
EMP003464,Suresh,Wipro,Male,54,5,7,298,13,1,40328,3,8,Quality Assurance,5
EMP003465,Aarti,Accenture India,Female,59,3,11,220,10,0.97,47694,2,2,Human Resources,4
EMP003466,Rahul,Cognizant,Male,29,2,1,225,4,0.89,70971,3,9,Marketing,1
EMP003467,Ankit,IBM India,Male,27,2,16,184,11,0.93,121268,0,9,Finance,4
EMP003468,Suresh,TCS,Male,37,2,13,184,8,0.66,196168,0,4,Finance,3
EMP003469,Sneha,Infosys,Female,43,1,13,237,2,0.49,160540,0,10,Marketing,1
EMP003470,Rahul,Tech Mahindra,Male,31,1,5,243,12,0.47,180096,3,9,Human Resources,1
EMP003471,Aarti,Capgemini,Female,42,4,7,227,2,0.95,147599,1,9,Sales,4
EMP003472,Anjali,Tech Mahindra,Female,38,4,9,214,5,0.97,52968,0,6,Operations,5
EMP003473,Priya,TCS,Female,48,3,17,286,6,0.55,70623,3,8,Sales,3
EMP003474,Anjali,Tech Mahindra,Female,36,2,0,255,15,0.69,132855,3,6,Marketing,1
EMP003475,Amit,TCS,Male,24,4,6,186,4,0.84,161964,0,0,Finance,5
EMP003476,Aarti,Tech Mahindra,Female,56,2,6,230,12,0.76,147197,3,6,Human Resources,2
EMP003477,Anjali,LTIMindtree,Female,42,3,12,195,7,0.9,195274,3,6,Sales,3
EMP003478,Priya,HCL Technologies,Female,31,1,15,168,10,0.69,136854,0,1,IT,2
EMP003479,Priya,Wipro,Female,41,4,11,283,4,0.67,25229,1,6,Finance,5
EMP003480,Arjun,Wipro,Male,36,5,18,126,8,0.5,157076,2,1,Human Resources,5
EMP003481,Amit,Accenture India,Male,29,5,5,134,2,0.26,137305,1,0,IT,3
EMP003482,Meena,Infosys,Female,55,5,6,204,14,0.24,88883,3,8,IT,4
EMP003483,Ritu,Infosys,Female,54,5,16,272,10,0.32,27281,3,9,Software Development,4
EMP003484,Ankit,Accenture India,Male,29,5,18,157,4,0.25,37920,3,9,Software Development,3
EMP003485,Karan,IBM India,Male,33,5,4,156,11,0.63,141878,0,4,Software Development,5
EMP003486,Amit,Wipro,Male,26,5,2,241,7,0.52,169024,2,6,Operations,4
EMP003487,Ritu,IBM India,Female,24,4,17,135,5,0.22,63704,3,9,Software Development,3
EMP003488,Neha,TCS,Female,48,5,16,120,10,0.22,83696,3,5,IT,4
EMP003489,Pooja,TCS,Female,31,5,20,294,11,0.62,129237,1,7,Finance,5
EMP003490,Deepak,Cognizant,Male,54,3,10,299,2,0.64,68577,3,9,Quality Assurance,3
EMP003491,Arjun,Tech Mahindra,Male,55,4,8,156,3,0.23,139390,3,2,IT,2
EMP003492,Manish,Infosys,Male,25,3,16,164,4,0.74,65493,0,3,Software Development,4
EMP003493,Ankit,Cognizant,Male,59,2,18,261,5,0.3,27332,1,1,Sales,2
EMP003494,Swati,HCL Technologies,Female,31,5,12,281,7,0.6,147844,1,4,Marketing,5
EMP003495,Rahul,Accenture India,Male,32,1,5,278,3,0.33,130982,3,10,Quality Assurance,1
EMP003496,Swati,Accenture India,Female,39,5,20,202,9,0.23,38403,0,9,Operations,5
EMP003497,Meena,TCS,Female,33,5,3,291,10,0.37,51488,0,10,software dev,5
EMP003498,Swati,Wipro,Female,24,3,17,142,3,0.57,44541,2,0,IT,3
EMP003499,Suresh,IBM India,Male,34,2,11,213,5,0.8,135857,2,4,Sales,2
EMP003500,Rahul,Infosys,Male,22,3,3,200,13,0.41,115657,3,7,Operations,2
EMP003501,Karan,Cognizant,Male,28,4,4,185,5,0.75,112966,2,10,software dev,3
EMP003502,Aarti,IBM India,Female,42,2,11,258,7,0.89,125802,0,5,Software Development,3
EMP003503,Aarti,Cognizant,Female,33,2,17,296,6,0.42,156760,1,9,Marketing,3
EMP003504,Manish,Tech Mahindra,Male,41,2,16,177,11,0.62,111621,2,8,Software Development,2
EMP003505,Rohit,HCL Technologies,Male,41,3,9,148,3,0.53,102116,3,5,Finance,1
EMP003506,Kavita,HCL Technologies,Female,48,5,5,202,12,0.22,120812,0,10,Sales,4
EMP003507,Priya,IBM India,Female,53,5,16,298,15,0.51,30768,2,8,Marketing,5
EMP003508,Jordan,IBM India,Other,49,5,7,248,1,0.5,48358,0,5,IT,5
EMP003509,Manish,IBM India,Male,57,5,1,252,6,0.7,28459,1,10,Finance,5
EMP003510,Amit,Cognizant,Male,42,5,11,234,11,0.89,37622,0,2,Quality Assurance,5
EMP003511,Amit,Tech Mahindra,Male,46,4,2,153,6,0.74,106454,3,10,Software Development,2
EMP003512,Amit,LTIMindtree,Male,31,1,19,244,4,0.48,188757,2,2,software dev,1
EMP003513,Ritu,IBM India,Female,31,2,20,197,15,0.56,172590,0,0,Finance,4
EMP003514,Rohit,Wipro,Male,54,1,6,138,2,0.91,57917,1,9,Sales,1
EMP003515,Manish,Infosys,Male,39,4,0,207,9,0.71,31412,2,7,Operations,3
EMP003516,Kavita,Infosys,Female,57,5,16,287,6,0.51,91995,2,10,Human Resources,5
EMP003517,Arjun,Cognizant,Male,34,4,7,200,13,0.68,176295,3,6,IT,3
EMP003518,Anjali,IBM India,Female,49,4,9,214,1,0.72,126231,1,4,Sales,4
EMP003519,Karan,TCS,Male,39,1,16,191,8,0.59,95639,0,3,Operations,2
EMP003520,Pooja,Accenture India,Female,57,2,15,264,10,0.89,92611,1,2,Software Development,4
EMP003521,Amit,LTIMindtree,Male,41,3,9,157,15,0.85,56377,1,2,Quality Assurance,4
EMP003522,Ritu,Wipro,Female,44,3,14,290,7,0.62,187507,1,8,software dev,3
EMP003523,Vikas,Tech Mahindra,Male,46,2,15,159,11,0.97,72346,0,0,Marketing,4
EMP003524,Karan,TCS,Male,32,5,17,292,11,0.96,55653,2,3,Software Development,5
EMP003525,Sneha,HCL Technologies,Female,39,4,3,287,6,0.97,198235,1,8,Marketing,4
EMP003526,Suresh,TCS,Male,50,5,6,239,12,0.38,146716,0,8,Sales,5
EMP003527,Ankit,Cognizant,Male,35,4,11,207,11,0.28,196864,2,9,Software Development,4
EMP003528,Ritu,LTIMindtree,Female,23,3,11,209,11,0.7,172188,3,8,Human Resources,3
EMP003529,Aarti,Capgemini,Female,33,2,20,149,1,0.78,121972,0,2,Quality Assurance,3
EMP003530,Vikas,Capgemini,Male,29,1,0,282,10,0.45,183496,1,4,Marketing,1
EMP003531,Rohit,IBM India,Male,33,1,20,291,13,0.63,183161,1,10,software dev,3
EMP003532,Ankit,IBM India,Male,36,2,11,251,5,0.72,110696,0,3,Finance,3
EMP003533,Rahul,Cognizant,Male,34,3,6,252,4,0.57,133019,0,9,software dev,3
EMP003534,Avery,Tech Mahindra,Other,28,4,14,295,7,0.63,166988,1,3,Quality Assurance,5
EMP003535,Priya,IBM India,Female,39,1,1,185,15,0.26,99932,0,3,Finance,1
EMP003536,Karan,Accenture India,Male,52,3,0,214,2,1,178168,1,5,Software Development,3
